pobreza_p;pobreza_multi_p;nivel;cut_comuna;comuna;comuna_p;region;region_p
0,22523985239852398;0,4199261992619926;comuna;8314;8314;1,22715867158671577;NA;NA
0,09447431584363815;0,1420615716300231;comuna;9101;9101;0,02963944805036198;NA;NA
0,17112844432250227;0,3519382275702583;comuna;9102;9102;0,35675929918080979;NA;NA
0,17187759393503405;0,1537823031376238;comuna;9103;9103;0,50373526644900668;NA;NA
0,14899859675979080;0,1954330909554790;comuna;9104;9104;1,16137262405919128;NA;NA
0,13734107675404175;0,2820593313451578;comuna;9105;9105;0,35728300109872863;NA;NA
0,10092908758834274;0,4238862860319225;comuna;9106;9106;0,72310013499563253;NA;NA
0,14102054340622930;0,1856858846918489;comuna;9107;9107;0,60351225977468526;NA;NA
0,06507477086348287;0,1937771345875543;comuna;9108;9108;0,21968162083936324;NA;NA
0,10596641369287906;0,1290569998385274;comuna;9109;9109;0,36771354755368962;NA;NA
0,18378035232502776;0,1834629423900968;comuna;9110;9110;1,44580225361053794;NA;NA
0,09780978979861826;0,2621784506835220;comuna;9111;9111;0,26785241805085991;NA;NA
0,13328976293743688;0,1775533242231596;comuna;9112;9112;0,10827639474778682;NA;NA
0,12079889807162535;0,2084022038567493;comuna;9113;9113;1,25523415977961439;NA;NA
0,11968497974328877;0,2125629472568248;comuna;9114;9114;0,34508348794063082;NA;NA
0,08240563862723141;0,1938936828930901;comuna;9115;9115;0,30021078980304328;NA;NA
